,Dimer ID,Time (ps),Mean Distance,Centroid Distance,Distance of Wing Roots,Angle of Wing1,Angle of Wing2,Theta_n,Theta_w
1998,N,199.8,7.09,5.51,7.26,72.21,82.57,6.22,42.65
1999,N,199.9,7.14,5.54,7.29,72.57,82.39,7.26,43.23
2000,N,200.0,7.16,5.55,7.39,73.37,82.55,9.16,43.61
2001,N,200.1,7.19,5.56,7.32,74.84,82.97,8.52,43.59
2002,N,200.2,7.18,5.55,7.27,75.81,84.06,7.56,43.69
2003,N,200.3,7.21,5.56,7.25,76.83,84.7,6.91,44.22
2004,N,200.4,7.22,5.58,7.3,76.84,84.38,5.84,44.09
2005,N,200.5,7.19,5.58,7.3,77.15,84.24,5.52,44.0
2006,N,200.6,7.19,5.58,7.23,77.21,84.38,4.48,43.7
2007,N,200.7,7.14,5.53,7.08,77.83,84.81,2.51,43.2
2008,N,200.8,7.06,5.44,6.95,78.37,85.01,2.68,42.4
2009,N,200.9,6.99,5.37,6.81,78.53,86.0,3.49,41.91
2010,N,201.0,6.97,5.37,6.82,77.83,86.99,3.74,41.27
2011,N,201.1,6.97,5.41,6.83,78.07,86.82,5.1,40.7
2012,N,201.2,6.96,5.44,6.96,77.35,86.48,5.44,40.13
2013,N,201.3,6.99,5.49,6.98,78.5,87.08,6.38,39.9
2014,N,201.4,7.01,5.54,7.07,79.86,86.57,6.16,40.45
2015,N,201.5,7.04,5.56,7.03,80.25,86.9,5.58,40.7
2016,N,201.6,7.05,5.58,7.08,79.34,86.79,5.59,40.69
2017,N,201.7,7.04,5.6,7.16,78.5,86.06,6.56,41.0
2018,N,201.8,7.02,5.6,7.23,77.15,85.2,8.12,41.44
2019,N,201.9,6.98,5.55,7.13,77.26,85.28,8.36,40.51
2020,N,202.0,6.94,5.53,7.08,78.21,85.51,9.37,40.4
2021,N,202.1,6.94,5.52,7.05,78.58,85.64,9.03,40.47
2022,N,202.2,6.94,5.5,7.03,78.45,85.18,7.07,40.3
2023,N,202.3,6.94,5.49,7.03,76.79,83.92,6.12,40.3
2024,N,202.4,6.94,5.49,7.09,74.53,82.49,5.15,40.72
2025,N,202.5,6.94,5.48,7.04,73.09,81.39,3.74,40.74
2026,N,202.6,6.93,5.45,6.87,72.83,81.25,2.18,40.98
2027,N,202.7,6.88,5.4,6.9,72.88,80.86,2.29,41.27
2028,N,202.8,6.88,5.39,6.89,73.41,81.03,4.13,40.81
2029,N,202.9,6.89,5.42,6.92,73.25,81.97,3.84,40.75
2030,N,203.0,6.93,5.49,7.04,72.43,82.4,4.33,40.08
2031,N,203.1,6.99,5.58,7.18,71.87,82.71,5.74,39.39
2032,N,203.2,7.05,5.66,7.22,72.69,83.55,5.89,39.49
2033,N,203.3,7.11,5.71,7.34,73.28,83.85,4.85,40.18
2034,N,203.4,7.14,5.72,7.31,74.24,83.65,4.46,40.59
2035,N,203.5,7.13,5.71,7.33,73.99,83.17,3.87,41.0
2036,N,203.6,7.13,5.73,7.31,73.63,83.69,3.11,40.84
2037,N,203.7,7.11,5.71,7.32,73.34,83.92,3.65,40.25
2038,N,203.8,7.08,5.68,7.28,73.97,83.6,3.91,40.09
2039,N,203.9,7.0,5.6,7.08,75.06,83.63,2.6,38.92
2040,N,204.0,6.92,5.52,7.0,76.26,83.76,2.64,38.52
2041,N,204.1,6.93,5.5,6.92,76.76,82.85,1.95,39.06
2042,N,204.2,6.94,5.51,6.95,76.74,82.22,1.58,39.65
2043,N,204.3,6.94,5.48,6.9,75.95,82.87,2.53,39.76
2044,N,204.4,6.91,5.45,6.96,75.49,82.7,2.46,40.57
2045,N,204.5,6.97,5.48,6.9,75.99,82.96,1.92,40.56
2046,N,204.6,7.03,5.51,6.99,76.46,83.31,1.66,41.71
2047,N,204.7,7.05,5.53,7.03,77.24,83.12,3.45,41.59
2048,N,204.8,7.07,5.55,7.11,77.47,83.36,4.64,41.92
2049,N,204.9,7.09,5.57,7.17,76.7,85.51,6.2,42.2
2050,N,205.0,7.09,5.58,7.25,75.94,86.19,7.95,42.62
2051,N,205.1,7.1,5.56,7.25,75.6,86.79,9.58,42.77
2052,N,205.2,7.1,5.53,7.22,76.0,87.35,9.49,43.2
2053,N,205.3,7.1,5.52,7.2,76.76,87.42,8.81,42.95
2054,N,205.4,7.1,5.5,7.18,77.43,86.97,8.6,42.58
2055,N,205.5,7.05,5.46,7.08,77.65,85.35,8.69,42.06
2056,N,205.6,7.03,5.45,7.1,77.45,84.68,8.8,42.47
2057,N,205.7,7.02,5.43,7.01,77.42,85.23,7.66,42.18
2058,N,205.8,6.98,5.38,6.98,77.76,85.15,6.88,41.83
2059,N,205.9,6.94,5.32,6.88,78.23,84.15,5.92,41.9
2060,N,206.0,6.94,5.31,6.84,79.2,83.63,5.42,42.35
2061,N,206.1,6.97,5.34,6.85,79.36,82.38,4.26,42.18
2062,N,206.2,6.97,5.37,6.85,78.98,82.3,5.32,41.87
2063,N,206.3,7.03,5.43,7.0,78.02,82.65,4.01,42.67
2064,N,206.4,7.08,5.49,7.02,77.83,82.92,2.73,42.94
2065,N,206.5,7.11,5.52,7.17,77.32,83.33,3.94,43.33
2066,N,206.6,7.1,5.53,7.11,76.86,84.83,5.04,42.84
2067,N,206.7,7.11,5.55,7.2,76.67,84.41,5.37,42.64
2068,N,206.8,7.11,5.59,7.3,75.93,84.49,6.92,42.93
2069,N,206.9,7.12,5.61,7.32,74.55,84.68,7.86,42.35
2070,N,207.0,7.09,5.6,7.27,73.14,84.58,7.73,41.2
2071,N,207.1,7.06,5.56,7.26,72.9,85.42,7.86,41.0
2072,N,207.2,7.02,5.53,7.23,71.9,85.65,7.02,40.99
2073,N,207.3,7.04,5.55,7.17,71.17,85.07,6.22,40.69
2074,N,207.4,7.04,5.56,7.16,70.95,85.0,6.32,40.13
2075,N,207.5,6.98,5.54,7.16,70.42,84.81,4.7,39.95
2076,N,207.6,7.0,5.58,7.15,69.46,84.5,3.66,39.73
2077,N,207.7,7.03,5.62,7.06,69.87,85.24,3.67,38.77
2078,N,207.8,7.0,5.62,7.11,70.16,85.51,3.08,38.91
2079,N,207.9,7.0,5.64,7.11,70.91,86.32,1.75,38.65
2080,N,208.0,7.04,5.71,7.11,72.59,87.17,1.02,38.45
2081,N,208.1,7.06,5.76,7.13,74.11,86.56,0.81,38.26
2082,N,208.2,7.06,5.79,7.24,74.91,86.02,1.09,38.29
2083,N,208.3,7.09,5.83,7.2,76.31,86.1,1.54,37.88
2084,N,208.4,7.11,5.85,7.3,77.63,86.04,2.2,38.11
2085,N,208.5,7.11,5.85,7.24,78.89,86.56,1.58,37.97
2086,N,208.6,7.07,5.8,7.21,78.58,86.1,2.26,37.74
2087,N,208.7,7.05,5.76,7.19,78.97,85.36,3.57,37.94
2088,N,208.8,7.02,5.73,7.16,78.91,85.01,4.24,37.8
2089,N,208.9,7.0,5.67,7.12,78.49,84.61,4.16,38.02
2090,N,209.0,6.94,5.56,7.02,77.3,84.18,3.59,38.83
2091,N,209.1,6.92,5.49,6.94,77.44,84.78,2.67,39.56
2092,N,209.2,6.92,5.45,6.9,76.06,85.58,2.44,39.85
2093,N,209.3,6.93,5.43,6.92,74.97,85.47,2.56,40.4
2094,N,209.4,6.95,5.43,6.95,74.49,84.6,3.55,41.06
2095,N,209.5,7.01,5.45,7.02,73.56,84.2,4.12,42.19
2096,N,209.6,7.06,5.47,7.09,72.75,84.62,5.22,42.8
2097,N,209.7,7.1,5.47,7.11,73.13,84.44,6.07,43.69
2098,N,209.8,7.11,5.45,7.17,73.4,84.99,8.08,44.38
2099,N,209.9,7.14,5.48,7.24,73.97,84.96,9.2,44.72
2100,N,210.0,7.15,5.49,7.29,74.5,84.77,10.94,44.74
2101,N,210.1,7.12,5.47,7.3,76.0,83.83,11.83,44.16
2102,N,210.2,7.09,5.45,7.26,77.07,83.91,11.19,43.79
2103,N,210.3,7.08,5.45,7.2,78.2,83.69,10.43,43.8
2104,N,210.4,7.04,5.4,7.12,78.43,83.71,9.85,43.26
2105,N,210.5,6.96,5.33,7.03,78.24,83.3,8.54,42.67
2106,N,210.6,6.92,5.3,6.92,78.11,82.82,7.02,42.19
2107,N,210.7,6.93,5.32,6.87,77.92,81.89,5.71,41.71
2108,N,210.8,6.94,5.35,6.87,78.49,82.31,5.16,41.56
2109,N,210.9,6.96,5.39,6.89,79.16,82.65,3.68,41.8
2110,N,211.0,6.97,5.43,6.89,80.38,82.18,2.7,41.68
2111,N,211.1,6.99,5.48,6.91,80.52,82.69,1.69,40.93
2112,N,211.2,7.04,5.57,7.0,79.62,83.64,1.95,40.84
2113,N,211.3,7.09,5.65,7.13,78.66,83.37,3.09,41.14
2114,N,211.4,7.12,5.68,7.15,78.13,82.94,3.34,41.19
2115,N,211.5,7.09,5.66,7.14,78.33,83.04,3.44,41.03
2116,N,211.6,7.03,5.62,7.09,77.99,84.18,4.56,40.83
2117,N,211.7,7.04,5.61,7.08,77.57,84.89,4.66,40.2
2118,N,211.8,7.03,5.6,7.1,76.66,85.21,5.48,40.15
2119,N,211.9,6.99,5.56,7.2,74.19,86.13,7.31,40.32
2120,N,212.0,6.96,5.52,7.17,72.95,86.74,7.49,39.57
2121,N,212.1,6.96,5.49,7.12,72.38,85.98,7.17,39.11
2122,N,212.2,6.94,5.47,7.12,72.04,85.52,7.4,39.37
2123,N,212.3,6.97,5.49,7.1,71.87,85.19,7.39,40.0
2124,N,212.4,7.02,5.53,7.17,71.75,84.77,6.63,40.42
2125,N,212.5,7.0,5.54,7.15,71.43,84.65,5.48,40.67
2126,N,212.6,6.98,5.54,7.21,71.37,84.56,5.4,40.7
2127,N,212.7,7.05,5.6,7.15,71.87,84.2,4.05,40.61
2128,N,212.8,7.07,5.66,7.21,72.87,84.38,5.47,41.03
2129,N,212.9,7.09,5.7,7.31,73.15,84.17,5.1,41.26
2130,N,213.0,7.12,5.73,7.23,73.22,84.01,4.06,40.34
2131,N,213.1,7.06,5.72,7.26,73.25,83.44,4.09,40.28
2132,N,213.2,7.05,5.71,7.24,72.38,83.79,3.59,40.05
2133,N,213.3,7.03,5.67,7.26,71.73,84.57,3.48,40.25
2134,N,213.4,6.99,5.63,7.14,72.4,84.33,3.05,40.18
2135,N,213.5,6.91,5.56,7.08,72.74,83.63,2.94,39.67
2136,N,213.6,6.87,5.5,6.96,72.92,83.19,3.03,38.57
2137,N,213.7,6.85,5.48,6.99,72.43,82.05,4.28,38.58
2138,N,213.8,6.83,5.47,7.06,72.03,82.32,5.64,38.69
2139,N,213.9,6.83,5.45,7.01,71.99,82.89,6.53,38.45
2140,N,214.0,6.84,5.45,7.01,72.34,83.12,7.09,38.59
2141,N,214.1,6.86,5.46,7.03,72.9,82.9,6.76,39.06
2142,N,214.2,6.92,5.5,7.11,73.83,82.59,6.78,40.04
2143,N,214.3,7.01,5.57,7.18,74.43,81.73,6.74,40.78
2144,N,214.4,7.09,5.64,7.28,74.36,81.6,6.77,41.58
2145,N,214.5,7.14,5.68,7.31,73.93,82.54,6.54,42.15
2146,N,214.6,7.18,5.67,7.34,73.04,83.56,6.17,42.46
2147,N,214.7,7.19,5.68,7.34,74.43,84.77,5.3,42.77
2148,N,214.8,7.24,5.71,7.33,75.05,85.33,5.42,43.45
2149,N,214.9,7.22,5.7,7.33,76.12,85.47,5.96,43.25
2150,N,215.0,7.17,5.66,7.18,78.07,85.19,5.86,42.21
2151,N,215.1,7.11,5.61,7.19,78.35,85.83,6.65,42.13
2152,N,215.2,7.1,5.59,7.08,78.46,86.29,5.65,41.47
2153,N,215.3,7.07,5.56,7.09,79.25,87.09,5.2,41.05
2154,N,215.4,7.02,5.5,7.01,79.49,87.14,4.82,40.65
2155,N,215.5,6.95,5.45,6.96,79.99,86.35,4.77,40.04
2156,N,215.6,6.92,5.44,6.84,81.25,85.91,4.11,39.5
2157,N,215.7,6.94,5.45,6.88,81.21,85.98,4.28,39.58
2158,N,215.8,6.95,5.48,6.92,80.17,86.05,4.09,39.91
2159,N,215.9,7.0,5.52,6.99,79.13,87.17,3.45,39.95
2160,N,216.0,7.01,5.53,6.95,78.42,87.85,2.92,39.59
2161,N,216.1,7.03,5.56,6.97,77.72,87.75,2.61,39.98
2162,N,216.2,7.09,5.62,7.11,77.06,87.42,2.0,40.97
2163,N,216.3,7.12,5.65,7.13,76.29,86.9,2.92,41.53
2164,N,216.4,7.12,5.65,7.25,75.63,87.07,4.65,41.52
2165,N,216.5,7.09,5.62,7.13,74.3,87.42,3.78,41.4
2166,N,216.6,7.08,5.58,7.17,73.46,86.8,5.16,41.76
2167,N,216.7,7.07,5.57,7.22,72.53,87.38,5.6,41.78
2168,N,216.8,7.08,5.58,7.3,72.06,86.8,7.33,41.92
2169,N,216.9,7.03,5.54,7.26,72.2,85.39,8.28,41.41
2170,N,217.0,6.98,5.5,7.13,71.77,84.3,8.3,40.56
2171,N,217.1,6.98,5.49,7.19,70.9,83.68,8.54,40.48
2172,N,217.2,6.93,5.46,7.17,69.87,82.98,8.55,40.71
2173,N,217.3,6.93,5.45,7.15,69.69,83.02,7.35,40.48
2174,N,217.4,6.92,5.45,7.02,69.96,83.11,5.3,39.77
2175,N,217.5,6.91,5.47,7.09,70.09,82.58,5.0,40.0
2176,N,217.6,6.93,5.54,7.14,70.48,82.32,4.54,40.38
2177,N,217.7,7.01,5.62,7.18,71.67,81.63,4.0,40.53
2178,N,217.8,7.02,5.65,7.2,72.22,81.52,3.35,40.15
2179,N,217.9,7.01,5.68,7.24,72.56,82.4,3.49,39.59
2180,N,218.0,7.09,5.75,7.3,72.98,83.11,2.56,39.51
2181,N,218.1,7.14,5.84,7.33,74.4,82.57,1.39,39.49
2182,N,218.2,7.17,5.88,7.38,75.86,82.35,1.21,39.6
2183,N,218.3,7.14,5.85,7.29,77.08,82.17,2.12,38.83
2184,N,218.4,7.09,5.79,7.19,78.34,82.92,1.15,38.45
2185,N,218.5,7.06,5.73,7.07,79.03,83.46,0.69,38.71
2186,N,218.6,7.0,5.63,7.02,79.19,83.9,1.56,38.8
2187,N,218.7,6.96,5.54,6.95,79.25,85.32,1.62,38.56
2188,N,218.8,6.95,5.49,6.92,78.86,86.16,2.22,38.49
2189,N,218.9,6.94,5.48,6.96,78.94,85.56,3.37,38.61
2190,N,219.0,6.98,5.48,6.82,79.3,85.03,2.79,39.01
2191,N,219.1,7.01,5.48,6.95,79.1,85.44,3.56,40.41
2192,N,219.2,7.06,5.49,7.0,78.4,86.43,3.1,41.74
2193,N,219.3,7.07,5.48,7.05,78.15,87.17,3.47,42.58
2194,N,219.4,7.08,5.46,7.0,77.14,87.07,3.55,42.88
2195,N,219.5,7.13,5.48,7.08,76.78,86.52,5.12,43.82
2196,N,219.6,7.14,5.49,7.18,76.4,85.85,7.83,44.47
2197,N,219.7,7.17,5.5,7.12,76.56,85.76,9.14,44.08
2198,N,219.8,7.13,5.5,7.17,76.93,86.09,9.4,43.6
2199,N,219.9,7.13,5.51,7.21,76.5,86.11,10.41,43.99
2200,N,220.0,7.13,5.52,7.3,75.56,85.96,10.7,44.07
2201,N,220.1,7.1,5.51,7.29,75.25,86.42,10.62,43.77
2202,N,220.2,7.04,5.47,7.18,74.92,85.37,10.59,43.35
2203,N,220.3,6.94,5.41,7.17,75.36,84.56,10.36,42.65
2204,N,220.4,6.89,5.35,6.95,75.68,83.78,8.99,41.29
2205,N,220.5,6.82,5.31,6.96,75.04,84.17,8.93,40.9
2206,N,220.6,6.81,5.31,6.9,74.24,84.31,8.45,40.13
2207,N,220.7,6.79,5.31,6.87,73.36,84.93,7.24,39.13
2208,N,220.8,6.79,5.35,6.86,73.15,85.05,6.4,39.03
2209,N,220.9,6.88,5.45,7.01,73.36,84.49,4.97,39.99
2210,N,221.0,6.94,5.51,6.99,74.36,82.87,3.49,40.12
2211,N,221.1,6.99,5.58,7.06,75.18,82.09,2.83,40.43
2212,N,221.2,7.06,5.66,7.14,75.2,82.39,1.86,41.05
2213,N,221.3,7.1,5.72,7.3,74.18,82.58,2.18,41.06
2214,N,221.4,7.12,5.75,7.31,73.74,82.2,2.85,40.64
2215,N,221.5,7.11,5.73,7.27,74.11,81.93,2.47,40.05
2216,N,221.6,7.07,5.69,7.19,74.82,81.6,2.47,39.9
2217,N,221.7,7.03,5.63,7.15,75.31,81.6,2.92,40.14
2218,N,221.8,7.03,5.59,7.13,75.79,81.25,3.9,40.5
2219,N,221.9,7.02,5.59,7.15,74.35,80.89,3.97,40.52
2220,N,222.0,7.02,5.57,7.17,73.18,81.36,4.28,40.7
2221,N,222.1,7.03,5.57,7.19,73.12,82.13,4.7,40.11
2222,N,222.2,7.06,5.61,7.21,73.28,82.44,4.05,39.85
2223,N,222.3,7.08,5.63,7.18,74.25,81.95,4.28,39.78
2224,N,222.4,7.05,5.6,7.2,75.01,82.4,3.89,40.34
2225,N,222.5,7.02,5.57,7.12,74.59,83.67,4.33,40.23
2226,N,222.6,6.99,5.56,7.06,74.3,84.68,4.26,40.08
2227,N,222.7,7.0,5.56,7.06,73.7,85.36,4.81,40.3
2228,N,222.8,7.02,5.58,7.15,73.53,86.03,5.0,41.08
2229,N,222.9,7.06,5.63,7.1,74.62,86.75,3.52,40.49
2230,N,223.0,7.09,5.66,7.04,75.45,87.16,3.05,40.28
2231,N,223.1,7.06,5.64,7.13,75.86,87.2,4.39,40.52
2232,N,223.2,7.04,5.61,7.11,76.61,87.66,4.24,40.38
2233,N,223.3,7.0,5.57,7.08,76.24,88.0,5.33,40.23
2234,N,223.4,6.95,5.49,6.98,75.68,88.67,5.43,39.92
2235,N,223.5,6.87,5.4,6.89,76.87,87.6,7.35,40.37
2236,N,223.6,6.81,5.33,6.87,77.81,86.56,8.09,40.1
2237,N,223.7,6.83,5.32,6.85,78.65,86.09,9.05,40.39
2238,N,223.8,6.84,5.33,6.94,79.12,85.76,9.84,40.57
2239,N,223.9,6.87,5.35,6.92,79.06,86.17,8.78,40.68
2240,N,224.0,6.93,5.38,6.94,78.88,86.64,9.18,40.98
2241,N,224.1,7.0,5.43,7.07,78.35,85.25,9.1,42.26
2242,N,224.2,7.03,5.43,7.1,77.93,84.87,8.92,43.27
2243,N,224.3,7.02,5.4,7.09,77.77,84.51,8.63,43.73
2244,N,224.4,7.05,5.39,6.99,76.56,84.79,8.15,43.74
2245,N,224.5,7.07,5.42,7.11,75.93,84.85,8.36,44.29
2246,N,224.6,7.11,5.46,7.2,74.93,85.22,9.22,44.21
2247,N,224.7,7.12,5.48,7.14,74.39,85.24,8.02,43.38
2248,N,224.8,7.1,5.5,7.15,74.41,84.99,7.06,42.47
2249,N,224.9,7.12,5.53,7.22,74.89,84.48,6.37,43.11
2250,N,225.0,7.1,5.55,7.2,75.16,84.53,6.22,42.73
2251,N,225.1,7.07,5.54,7.21,75.33,83.65,6.07,42.45
2252,N,225.2,7.04,5.52,7.1,75.23,83.27,4.54,41.85
2253,N,225.3,7.02,5.53,7.06,75.04,83.52,4.01,40.78
2254,N,225.4,7.0,5.55,7.05,74.82,83.04,3.69,39.2
2255,N,225.5,6.97,5.57,7.11,75.67,81.97,3.74,38.67
2256,N,225.6,6.96,5.6,7.09,76.49,82.09,3.36,38.19
2257,N,225.7,6.94,5.63,7.0,77.61,82.59,2.28,37.08
2258,N,225.8,6.94,5.64,6.99,77.78,82.34,0.89,37.12
2259,N,225.9,6.98,5.67,7.07,77.24,81.59,0.36,38.03
2260,N,226.0,7.0,5.71,7.19,76.12,79.96,1.62,39.55
2261,N,226.1,7.04,5.74,7.16,75.12,79.5,2.1,39.29
2262,N,226.2,7.04,5.73,7.18,74.71,80.35,2.11,38.83
2263,N,226.3,7.04,5.74,7.12,74.6,80.99,0.34,38.46
2264,N,226.4,7.07,5.75,7.18,74.72,81.45,1.96,38.95
2265,N,226.5,7.02,5.71,7.22,74.26,82.03,3.84,38.74
2266,N,226.6,6.96,5.62,7.14,73.73,83.23,4.87,38.97
2267,N,226.7,6.92,5.54,7.16,72.0,83.77,4.92,40.2
2268,N,226.8,6.96,5.52,7.15,70.61,83.76,5.86,41.22
2269,N,226.9,7.0,5.52,7.22,69.57,84.53,7.54,41.72
2270,N,227.0,7.01,5.51,7.21,68.8,84.17,8.12,41.68
2271,N,227.1,7.04,5.51,7.25,68.08,83.26,8.43,41.58
2272,N,227.2,7.04,5.51,7.21,68.3,83.71,8.47,41.7
2273,N,227.3,7.04,5.5,7.27,68.9,85.06,10.07,41.81
2274,N,227.4,7.02,5.49,7.21,70.31,86.49,11.21,41.86
2275,N,227.5,6.98,5.45,7.22,71.72,87.33,10.68,42.68
2276,N,227.6,6.95,5.43,7.13,73.11,87.4,9.94,42.18
2277,N,227.7,6.99,5.48,7.12,73.73,86.08,9.42,41.43
2278,N,227.8,7.05,5.53,7.16,74.68,84.94,8.14,41.55
2279,N,227.9,7.06,5.57,7.21,75.57,85.42,7.22,41.2
2280,N,228.0,7.1,5.6,7.1,77.7,85.54,5.32,40.42
2281,N,228.1,7.06,5.6,7.05,79.55,86.41,4.55,40.16
2282,N,228.2,6.98,5.53,7.0,81.57,87.53,4.03,39.95
2283,N,228.3,6.96,5.5,6.93,83.86,87.27,3.33,40.08
2284,N,228.4,6.96,5.49,6.9,84.43,86.81,3.39,40.4
2285,N,228.5,6.97,5.47,6.8,84.17,86.85,2.6,40.05
2286,N,228.6,6.99,5.46,6.83,84.17,85.75,2.64,39.94
2287,N,228.7,7.03,5.49,6.86,83.48,85.48,2.16,40.51
2288,N,228.8,7.13,5.56,6.96,83.12,84.84,1.64,41.18
2289,N,228.9,7.17,5.61,6.98,83.05,84.91,1.4,41.62
2290,N,229.0,7.15,5.59,7.02,83.85,85.25,1.64,42.61
2291,N,229.1,7.14,5.58,7.04,83.99,85.09,2.47,43.1
2292,N,229.2,7.15,5.57,7.07,82.87,85.72,3.79,43.06
2293,N,229.3,7.16,5.58,7.2,80.87,85.54,5.52,43.96
2294,N,229.4,7.17,5.57,7.16,78.35,84.11,6.87,42.91
2295,N,229.5,7.16,5.53,7.11,76.42,83.89,7.09,42.33
2296,N,229.6,7.14,5.52,7.14,75.48,83.13,7.27,42.39
2297,N,229.7,7.12,5.52,7.23,75.09,82.3,8.08,42.78
2298,N,229.8,7.13,5.53,7.2,74.23,83.14,7.28,42.76
2299,N,229.9,7.11,5.55,7.25,73.43,83.88,6.63,43.11
2300,N,230.0,7.05,5.55,7.29,72.59,84.58,6.97,42.8
2301,N,230.1,7.02,5.53,7.26,71.3,84.24,6.4,41.94
2302,N,230.2,6.98,5.53,7.2,70.89,83.46,6.53,41.17
2303,N,230.3,6.96,5.53,7.13,71.48,82.63,5.69,40.21
2304,N,230.4,6.91,5.53,7.05,71.51,82.87,5.31,39.01
2305,N,230.5,6.9,5.55,7.0,71.44,83.13,4.71,38.54
2306,N,230.6,6.89,5.59,7.12,71.72,83.28,3.91,38.82
2307,N,230.7,6.9,5.64,7.14,71.86,83.39,2.52,38.77
2308,N,230.8,6.94,5.69,7.12,71.49,83.99,1.17,38.61
2309,N,230.9,6.92,5.72,7.16,71.65,83.99,1.59,38.33
2310,N,231.0,6.96,5.73,7.19,71.43,83.37,1.87,38.18
2311,N,231.1,6.94,5.71,7.19,70.65,82.84,2.62,37.99
2312,N,231.2,6.92,5.67,7.12,69.78,83.09,3.03,37.39
2313,N,231.3,6.88,5.63,7.08,69.64,83.97,4.87,37.03
2314,N,231.4,6.86,5.6,7.07,69.59,84.69,6.06,37.1
2315,N,231.5,6.87,5.57,7.1,69.52,85.17,6.87,37.91
2316,N,231.6,6.82,5.52,7.11,70.46,85.31,6.93,38.89
2317,N,231.7,6.85,5.51,7.14,71.58,85.65,6.79,39.21
2318,N,231.8,6.94,5.54,7.09,71.25,84.74,6.6,39.83
2319,N,231.9,6.99,5.55,7.19,70.57,83.95,6.94,40.9
2320,N,232.0,7.06,5.55,7.24,70.76,83.1,7.3,41.37
2321,N,232.1,7.11,5.58,7.27,70.97,82.91,7.33,41.76
2322,N,232.2,7.14,5.59,7.23,72.39,83.44,7.01,42.23
2323,N,232.3,7.13,5.57,7.22,75.24,84.47,6.38,42.89
2324,N,232.4,7.14,5.57,7.25,77.75,84.21,6.33,43.28
2325,N,232.5,7.15,5.57,7.17,79.11,84.28,4.92,43.05
2326,N,232.6,7.16,5.56,7.12,80.31,84.67,3.72,42.95
2327,N,232.7,7.16,5.53,7.04,81.23,84.63,2.35,43.18
2328,N,232.8,7.18,5.52,7.05,81.61,83.43,2.58,43.04
2329,N,232.9,7.23,5.54,6.97,82.94,83.66,2.76,43.25
2330,N,233.0,7.2,5.52,6.98,84.43,83.67,1.97,43.37
2331,N,233.1,7.15,5.47,6.89,84.84,83.43,1.61,42.73
2332,N,233.2,7.13,5.47,6.92,85.14,83.89,2.36,42.62
2333,N,233.3,7.14,5.51,7.03,85.05,84.25,2.73,43.31
2334,N,233.4,7.15,5.51,7.08,84.64,84.15,2.98,43.36
2335,N,233.5,7.11,5.48,7.08,84.35,84.41,3.29,43.12
2336,N,233.6,7.1,5.48,6.94,83.05,84.03,3.4,42.47
2337,N,233.7,7.09,5.49,7.02,81.42,83.65,4.54,42.52
2338,N,233.8,7.08,5.48,7.1,80.08,83.89,6.22,42.45
2339,N,233.9,7.04,5.45,7.08,78.03,84.19,6.86,42.16
2340,N,234.0,7.0,5.43,7.0,77.05,85.54,6.85,41.98
2341,N,234.1,6.94,5.4,6.97,76.24,86.55,7.28,41.63
2342,N,234.2,6.92,5.38,7.11,74.33,86.39,8.68,41.94
2343,N,234.3,6.94,5.42,7.13,72.7,85.79,9.23,41.92
2344,N,234.4,6.96,5.46,7.15,70.54,85.55,9.44,41.45
2345,N,234.5,6.93,5.43,7.09,68.5,84.96,9.5,40.94
2346,N,234.6,6.89,5.41,7.07,67.5,85.69,9.18,40.26
2347,N,234.7,6.92,5.46,7.13,67.72,85.73,10.12,40.56
2348,N,234.8,6.93,5.5,7.24,68.46,85.91,9.66,40.81
2349,N,234.9,6.89,5.5,7.21,68.98,86.2,8.3,39.65
2350,N,235.0,6.88,5.55,7.07,69.82,87.27,7.63,38.18
2351,N,235.1,6.9,5.63,7.2,71.04,85.81,7.03,37.91
2352,N,235.2,6.97,5.7,7.22,71.43,85.4,5.79,38.02
2353,N,235.3,6.99,5.74,7.26,72.29,84.96,4.02,37.89
2354,N,235.4,7.0,5.76,7.12,73.41,84.51,1.98,37.43
2355,N,235.5,7.02,5.77,7.13,73.78,83.82,2.03,37.79
2356,N,235.6,7.07,5.8,7.16,74.2,82.91,1.78,38.11
2357,N,235.7,7.09,5.82,7.18,75.85,82.69,2.23,38.52
2358,N,235.8,7.08,5.8,7.16,77.12,83.31,2.69,38.6
2359,N,235.9,7.05,5.73,7.08,77.93,83.43,2.58,38.06
2360,N,236.0,7.04,5.68,7.08,77.95,83.63,2.76,38.08
2361,N,236.1,7.07,5.66,7.03,77.68,83.73,1.85,38.74
2362,N,236.2,7.11,5.65,7.1,76.8,82.73,1.27,39.17
2363,N,236.3,7.1,5.62,7.11,76.44,82.91,0.35,39.37
2364,N,236.4,7.11,5.61,7.07,76.92,83.51,1.98,39.8
2365,N,236.5,7.16,5.64,7.16,77.05,84.09,3.36,41.22
2366,N,236.6,7.24,5.67,7.31,75.92,83.94,3.32,43.15
2367,N,236.7,7.26,5.67,7.38,74.88,85.26,4.2,43.9
2368,N,236.8,7.23,5.64,7.3,74.6,85.01,4.41,43.31
2369,N,236.9,7.22,5.6,7.24,73.58,84.16,5.08,43.17
2370,N,237.0,7.18,5.56,7.31,73.32,83.68,7.48,43.6
2371,N,237.1,7.11,5.51,7.18,74.36,84.08,8.77,43.68
2372,N,237.2,7.05,5.44,7.15,74.4,84.28,9.22,43.79
2373,N,237.3,6.98,5.38,6.98,74.86,84.64,8.82,42.97
